City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Puro,PH,2022-04-14 21:41:04,12.4841,123.3827,79.32,80,44,1.36
294,Aquiraz,BR,2022-04-14 21:38:19,-3.9014,-38.3911,83.17,81,63,6.91
295,Hofn,IS,2022-04-14 21:41:04,64.2539,-15.2082,46.0,99,100,14.09
296,Kolondieba,ML,2022-04-14 21:41:05,11.0882,-6.8926,90.61,30,46,6.33
297,Kushima,JP,2022-04-14 21:41:06,31.4583,131.2333,66.16,91,65,3.98
298,Nemuro,JP,2022-04-14 21:41:06,43.3236,145.575,33.76,91,100,6.71
299,Hokitika,NZ,2022-04-14 21:41:06,-42.7167,170.9667,58.01,68,82,1.72
300,Rosetta,EG,2022-04-14 21:41:07,31.4044,30.4164,59.45,66,0,11.1
301,Kjopsvik,NO,2022-04-14 21:41:07,68.097,16.3742,32.16,88,34,6.69
302,Klyuchi,RU,2022-04-14 21:41:08,52.2667,79.1667,42.58,51,2,5.37
303,Plouzane,FR,2022-04-14 21:41:08,48.3833,-4.6167,52.12,100,100,4.61
304,Yar-Sale,RU,2022-04-14 21:41:09,66.8333,70.8333,33.94,99,100,14.65
305,Kununurra,AU,2022-04-14 21:41:09,-15.7667,128.7333,73.38,94,52,5.75
306,Businga,CD,2022-04-14 21:41:09,3.3333,20.8833,70.81,95,98,2.35
307,Itigi,TZ,2022-04-14 21:41:10,-5.7,34.4833,62.73,98,69,7.02
308,Massaguet,TD,2022-04-14 21:41:10,12.4755,15.4365,89.98,24,68,4.85
309,Dale,US,2022-04-14 21:41:11,38.1689,-86.99,64.06,31,0,17.27
310,Pisco,PE,2022-04-14 21:41:11,-13.7,-76.2167,69.85,73,0,23.02
311,Kargasok,RU,2022-04-14 21:41:12,59.0556,80.8572,36.7,89,39,9.64
312,San Ignacio,BZ,2022-04-14 21:41:12,17.1561,-89.0714,96.94,46,40,0.0
313,Mogadishu,SO,2022-04-14 21:41:12,2.0371,45.3438,82.78,76,76,11.92
314,Tomatlan,MX,2022-04-14 21:41:13,19.9333,-105.25,87.94,35,100,7.2
315,Oktyabrskoye,RU,2022-04-14 21:41:13,43.0645,44.7417,37.54,93,78,2.24
316,Lardos,GR,2022-04-14 21:41:14,36.0942,28.0157,62.94,66,52,4.83
317,Stettler,CA,2022-04-14 21:41:14,52.3168,-112.7186,26.69,68,100,10.36
318,Kharan,PK,2022-04-14 21:42:15,28.5833,65.4167,77.83,8,3,5.68
319,Tazovskiy,RU,2022-04-14 21:42:15,67.4667,78.7,33.12,99,100,12.64
320,Klaksvik,FO,2022-04-14 21:42:16,62.2266,-6.589,45.52,91,100,30.33
321,Inta,RU,2022-04-14 21:42:16,66.0317,60.1659,26.13,85,100,22.55
322,Ugoofaaru,MV,2022-04-14 21:42:17,5.6667,73.0,84.04,75,100,9.28
323,Severodvinsk,RU,2022-04-14 21:42:04,64.5635,39.8302,30.31,96,66,6.31
324,Taoudenni,ML,2022-04-14 21:42:17,22.6783,-3.9836,82.98,14,0,11.99
325,Havelock,US,2022-04-14 21:42:18,34.8791,-76.9013,77.02,82,20,19.57
326,Volpago Del Montello,IT,2022-04-14 21:42:18,45.7773,12.1144,59.9,68,0,1.14
327,Alofi,NU,2022-04-14 21:42:18,-19.0595,-169.9187,84.09,74,19,9.22
328,Tula,RU,2022-04-14 21:42:19,54.2044,37.6111,38.17,77,29,5.57
329,Urumqi,CN,2022-04-14 21:42:19,43.801,87.6005,40.15,21,0,8.95
330,Mountain Home,US,2022-04-14 21:41:46,43.133,-115.6912,47.68,100,75,8.05
331,Iranshahr,IR,2022-04-14 21:42:20,27.2025,60.6848,80.94,14,0,6.91
332,Linjiang,CN,2022-04-14 21:42:20,41.8069,126.9078,41.43,72,100,2.19
333,Hendek,TR,2022-04-14 21:42:21,40.7994,30.7481,45.23,75,36,3.71
334,Berdigestyakh,RU,2022-04-14 21:42:21,62.0989,126.6992,22.39,96,100,4.54
335,Aborlan,PH,2022-04-14 21:42:22,9.4352,118.5492,77.07,87,50,4.32
336,Vaitape,PF,2022-04-14 21:42:22,-16.5167,-151.75,82.45,71,24,19.19
337,Santa Cruz,BO,2022-04-14 21:42:23,-17.8,-63.1667,77.05,53,75,19.57
338,Coihaique,CL,2022-04-14 21:42:23,-45.5752,-72.0662,68.61,52,0,4.61
339,Lalmohan,BD,2022-04-14 21:42:24,22.3384,90.7419,81.88,82,11,17.49
340,Barth,DE,2022-04-14 21:42:24,54.3635,12.7249,49.05,92,54,10.33
341,Constitucion,CL,2022-04-14 21:42:25,-35.3333,-72.4167,56.75,78,1,5.17
342,Hualmay,PE,2022-04-14 21:39:06,-11.0964,-77.6139,70.29,76,37,14.27
343,Rundu,NA,2022-04-14 21:42:26,-17.9333,19.7667,65.91,76,8,3.67
344,Codrington,AU,2022-04-14 21:39:12,-38.2667,141.9667,61.5,49,100,6.6
345,Mingoyo,TZ,2022-04-14 21:42:26,-10.1,39.6333,73.99,98,89,2.98
346,Chicama,PE,2022-04-14 21:42:27,-7.8447,-79.1469,64.94,68,84,9.37
347,Clarence Town,AU,2022-04-14 21:42:27,-32.5833,151.7833,61.86,84,32,2.08
348,Kaka,TM,2022-04-14 21:42:27,37.3482,59.6143,63.54,51,60,6.31
349,Yamada,JP,2022-04-14 21:42:28,39.4667,141.95,41.52,97,100,7.36
350,Manfredonia,IT,2022-04-14 21:42:28,41.6259,15.9094,54.07,87,86,5.75
351,Luhyny,UA,2022-04-14 21:42:29,51.082,28.4006,45.0,67,86,5.55
352,Prainha,BR,2022-04-14 21:42:29,-1.8,-53.48,77.68,90,91,2.39
353,Adrar,MR,2022-04-14 21:42:29,20.5022,-10.0711,75.56,21,0,10.87
354,Kalmar,SE,2022-04-14 21:42:30,56.6616,16.3616,40.93,98,100,10.36
355,Tambopata,PE,2022-04-14 21:42:30,-12.7333,-69.1833,74.71,81,93,6.29
356,Sola,VU,2022-04-14 21:42:31,-13.8833,167.55,81.27,94,75,0.0
357,Saraza,PH,2022-04-14 21:42:31,8.7356,117.78,77.18,87,75,3.22
358,Padang,ID,2022-04-14 21:42:31,-0.9492,100.3543,77.7,87,99,2.39
359,Inongo,CD,2022-04-14 21:42:32,-1.95,18.2667,71.8,95,100,5.57
360,Perpignan,FR,2022-04-14 21:42:32,42.75,2.75,62.98,58,0,8.05
361,Hasaki,JP,2022-04-14 21:42:32,35.7333,140.8333,50.4,90,100,19.91
362,Manakara,MG,2022-04-14 21:42:33,-22.1333,48.0167,73.38,92,22,4.38
363,Noumea,NC,2022-04-14 21:42:33,-22.2763,166.4572,79.0,99,100,3.4
364,Minot,US,2022-04-14 21:42:33,48.2325,-101.2963,19.62,86,100,21.85
365,Aluksne,LV,2022-04-14 21:42:34,57.4167,27.05,43.21,82,100,4.32
366,Newtownards,GB,2022-04-14 21:43:34,54.5924,-5.6909,49.95,88,20,6.91
367,Ndele,CF,2022-04-14 21:43:34,8.4109,20.6473,72.37,79,100,4.94
368,Bandarbeyla,SO,2022-04-14 21:43:35,9.4942,50.8122,80.33,83,12,5.53
369,Kholtoson,RU,2022-04-14 21:43:36,50.2981,103.3097,17.37,86,3,3.94
370,Esperance,AU,2022-04-14 21:43:36,-33.8667,121.9,60.64,64,99,4.56
371,Luancheng,CN,2022-04-14 21:43:36,37.8792,114.6517,44.76,44,100,5.93
372,Oktyabrskiy,RU,2022-04-14 21:43:37,54.4815,53.471,45.81,84,99,16.4
373,Kempele,FI,2022-04-14 21:43:37,64.9131,25.5034,32.02,93,0,8.05
374,Poum,NC,2022-04-14 21:43:38,-20.2333,164.0167,77.2,82,91,2.06
375,Vanimo,PG,2022-04-14 21:43:38,-2.6741,141.3028,79.18,89,79,5.03
376,Makakilo City,US,2022-04-14 21:43:39,21.3469,-158.0858,80.92,52,20,18.41
377,Puerto Narino,CO,2022-04-14 21:43:39,-3.7703,-70.3831,78.03,89,100,0.49
378,Puerto Del Rosario,ES,2022-04-14 21:43:39,28.5004,-13.8627,64.15,77,20,18.41
379,San Patricio,US,2022-04-14 21:43:40,28.017,-97.5169,84.29,54,97,18.86
380,Natal,BR,2022-04-14 21:43:40,-5.795,-35.2094,83.05,78,20,8.05
381,Ponta Do Sol,PT,2022-04-14 21:43:41,32.6667,-17.1,65.71,82,38,3.51
382,Mayumba,GA,2022-04-14 21:43:41,-3.432,10.6554,77.74,89,96,2.53
383,Srivardhan,IN,2022-04-14 21:43:41,18.0333,73.0167,80.37,81,100,1.99
384,Poso,ID,2022-04-14 21:43:42,-1.3959,120.7524,76.6,88,100,4.27
385,Arua,UG,2022-04-14 21:43:42,3.0201,30.9111,67.62,83,100,8.57
386,Prudy,RU,2022-04-14 21:43:42,57.5738,46.2718,31.75,92,12,11.63
387,Portland,US,2022-04-14 21:39:12,45.5234,-122.6762,50.9,74,75,6.91
388,Ambositra,MG,2022-04-14 21:43:43,-20.5167,47.25,60.22,94,93,3.29
389,Bilibino,RU,2022-04-14 21:43:43,68.0546,166.4372,22.33,86,83,4.07
390,Longyearbyen,SJ,2022-04-14 21:41:17,78.2186,15.6401,21.04,68,75,3.44
391,San-Pedro,CI,2022-04-14 21:43:44,4.7485,-6.6363,80.92,84,80,9.08
392,Sawakin,SD,2022-04-14 21:43:44,19.1059,37.3321,79.3,69,17,11.92
393,Richmond,US,2022-04-14 21:39:52,37.5538,-77.4603,82.27,41,75,19.57
394,Mersing,MY,2022-04-14 21:43:45,2.4312,103.8405,75.11,94,99,4.61
395,Gladstone,AU,2022-04-14 21:43:45,-23.85,151.25,69.78,64,0,6.91
396,Waslala,NI,2022-04-14 21:43:45,13.2333,-85.3833,88.38,46,10,9.64
397,Kiunga,PG,2022-04-14 21:43:46,-6.1219,141.2906,74.7,98,100,0.45
398,Sitka,US,2022-04-14 21:43:46,57.0531,-135.33,46.29,29,0,8.05
399,Srikakulam,IN,2022-04-14 21:43:46,18.3,83.9,81.72,80,100,9.6
400,Muisne,EC,2022-04-14 21:43:47,0.6,-80.0333,77.63,83,87,8.01
401,Logumkloster,DK,2022-04-14 21:43:47,55.0594,8.9551,46.26,92,99,7.94
402,Ust-Tsilma,RU,2022-04-14 21:43:47,65.441,52.1498,25.86,85,82,8.68
403,Paamiut,GL,2022-04-14 21:43:48,61.994,-49.6678,23.07,81,93,29.39
404,Tibu,CO,2022-04-14 21:43:48,8.639,-72.7358,91.2,52,92,1.34
405,Leh,IN,2022-04-14 21:43:48,34.1667,77.5833,33.8,52,81,4.05
406,Provideniya,RU,2022-04-14 21:43:49,64.3833,-173.3,32.36,93,75,15.99
407,Comodoro Rivadavia,AR,2022-04-14 21:43:49,-45.8667,-67.5,75.06,38,0,6.91
408,Alyangula,AU,2022-04-14 21:43:49,-13.8483,136.4192,73.27,94,94,3.44
409,Mecca,SA,2022-04-14 21:43:50,21.4267,39.8261,80.76,47,17,1.66
410,Guane,CU,2022-04-14 21:44:50,22.2025,-84.0875,84.45,59,30,6.85
411,Statesboro,US,2022-04-14 21:44:51,32.4488,-81.7832,76.8,57,0,5.75
412,Saint-Francois,FR,2022-04-14 21:44:51,46.4154,3.9054,54.68,81,0,1.14
413,Santa Maria,BR,2022-04-14 21:44:04,-29.6842,-53.8069,65.5,45,0,3.44
414,Nagua,DO,2022-04-14 21:44:52,19.3832,-69.8474,84.51,74,40,13.8
415,Udachnyy,RU,2022-04-14 21:44:52,66.4167,112.4,14.45,92,99,15.12
416,Half Moon Bay,US,2022-04-14 21:44:52,37.4636,-122.4286,62.06,82,100,14.97
417,Macultepec,MX,2022-04-14 21:44:53,18.1667,-92.8333,96.1,52,40,0.0
418,Namibe,AO,2022-04-14 21:44:54,-15.1961,12.1522,75.65,78,78,6.73
419,La Ronge,CA,2022-04-14 21:40:18,55.1001,-105.2842,23.25,36,100,13.8
420,Cherdyn,RU,2022-04-14 21:44:54,60.403,56.4787,31.96,91,100,7.05
421,Turka,UA,2022-04-14 21:44:54,49.1541,23.0297,40.8,81,73,5.66
422,Hambantota,LK,2022-04-14 21:44:55,6.1241,81.1185,77.34,100,20,2.3
423,Sampit,ID,2022-04-14 21:44:55,-2.5333,112.95,73.81,96,100,0.65
424,Bonavista,CA,2022-04-14 21:44:56,48.6499,-53.1147,30.69,83,27,18.84
425,Shediac,CA,2022-04-14 21:44:56,46.2198,-64.5411,52.32,43,100,11.5
426,Maniitsoq,GL,2022-04-14 21:44:56,65.4167,-52.9,19.4,69,57,16.17
427,Nivala,FI,2022-04-14 21:44:57,63.9167,24.9667,33.69,96,100,6.08
428,Ust-Omchug,RU,2022-04-14 21:44:57,61.15,149.6333,11.95,89,100,5.44
429,Wufeng,CN,2022-04-14 21:44:58,27.45,104.8333,50.34,97,100,2.37
430,Dingle,PH,2022-04-14 21:44:58,10.9995,122.6711,75.16,89,96,1.01
431,Zyryanka,RU,2022-04-14 21:44:58,65.75,150.85,8.47,94,100,14.5
432,Ha Giang,VN,2022-04-14 21:44:59,22.8333,104.9833,74.64,95,97,2.44
433,Morden,CA,2022-04-14 21:43:19,49.1919,-98.1014,17.46,79,100,17.27
434,De Aar,ZA,2022-04-14 21:44:59,-30.6497,24.0123,62.29,47,34,2.95
435,Alta Floresta,BR,2022-04-14 21:45:00,-9.8756,-56.0861,75.16,91,93,2.42
436,Nioro,GM,2022-04-14 21:45:00,13.35,-15.75,81.32,40,24,11.1
437,Rochegda,RU,2022-04-14 21:45:00,62.8,43.25,26.17,95,99,2.13
438,Port-Cartier,CA,2022-04-14 21:42:26,50.0334,-66.8654,44.71,94,80,6.08
439,Rockland,US,2022-04-14 21:45:01,41.1668,-74.0496,73.45,88,95,17.72
440,Ocos,GT,2022-04-14 21:45:02,14.5094,-92.1933,86.04,62,82,12.77
441,Terbuny,RU,2022-04-14 21:45:02,52.1389,38.2789,39.42,83,15,7.27
442,Lata,PT,2022-04-14 21:45:03,40.1629,-8.3327,50.2,94,0,1.79
443,Hede,CN,2022-04-14 21:45:03,33.7681,120.2517,45.64,90,14,7.78
444,Byron Bay,AU,2022-04-14 21:44:23,-28.65,153.6167,63.72,80,52,11.77
445,San Jeronimo,PE,2022-04-14 21:45:04,-11.9472,-75.2829,61.65,57,33,7.36
446,Richards Bay,ZA,2022-04-14 21:45:04,-28.783,32.0377,69.08,88,39,3.29
447,Rio Gallegos,AR,2022-04-14 21:45:05,-51.6226,-69.2181,57.25,54,40,6.91
448,Quesnel,CA,2022-04-14 21:45:05,52.9999,-122.5029,39.7,22,0,6.91
449,Maralal,KE,2022-04-14 21:45:06,1.0968,36.698,60.1,89,97,7.58
450,Taltal,CL,2022-04-14 21:45:06,-25.4,-70.4833,61.65,79,42,1.16
451,Oistins,BB,2022-04-14 21:45:07,13.0667,-59.5333,80.69,78,75,19.57
452,Havre,FR,2022-04-14 21:45:07,49.5833,0.3333,54.0,87,0,4.61
453,Muros,ES,2022-04-14 21:45:07,42.7762,-9.0603,54.84,85,11,6.58
454,Praya,CV,2022-04-14 21:46:08,14.9215,-23.5087,70.34,68,20,16.11
455,Punta De Bombon,PE,2022-04-14 21:46:08,-17.1717,-71.7931,67.55,76,22,6.71
456,Fairbanks,US,2022-04-14 21:46:08,64.8378,-147.7164,42.76,41,0,3.44
457,Maku,IR,2022-04-14 21:46:09,39.2911,44.4521,40.5,43,0,3.74
458,Aguimes,ES,2022-04-14 21:46:09,27.9054,-15.4461,62.65,65,20,29.93
459,Otane,NZ,2022-04-14 21:46:10,-39.8833,176.6333,53.01,65,2,1.3
460,Ossora,RU,2022-04-14 21:46:10,59.2353,163.0719,25.59,90,100,3.13
461,Zhangye,CN,2022-04-14 21:46:10,38.9342,100.4517,47.19,35,83,4.32
462,Pangai,TO,2022-04-14 21:46:11,-19.8,-174.35,84.31,79,20,8.05
463,Anchorage,US,2022-04-14 21:41:20,61.2181,-149.9003,45.48,62,0,5.75
464,Plymouth,US,2022-04-14 21:45:46,41.8334,-70.8328,64.31,77,75,9.22
465,Korla,CN,2022-04-14 21:46:12,41.7597,86.1469,56.05,23,63,8.61
466,Semporna,MY,2022-04-14 21:46:12,4.4818,118.6112,77.99,87,77,3.4
467,Dezhou,CN,2022-04-14 21:46:13,37.4486,116.2925,45.59,51,99,8.34
468,Yantal,RU,2022-04-14 21:46:13,56.8471,105.2542,32.7,90,100,11.01
469,Vao,NC,2022-04-14 21:46:13,-22.6667,167.4833,76.89,82,58,13.2
470,Kibala,TD,2022-04-14 21:46:14,9.1104,18.3463,80.55,65,0,6.91
471,Kulhudhuffushi,MV,2022-04-14 21:46:14,6.6221,73.07,83.93,74,75,8.08
472,Chilca,PE,2022-04-14 21:46:15,-12.5211,-76.7372,67.89,82,32,11.72
473,Wattegama,LK,2022-04-14 21:46:15,6.7989,81.4808,75.04,93,99,2.98
474,Turukhansk,RU,2022-04-14 21:46:16,65.8167,87.9833,33.98,92,100,13.58
475,Eresos,GR,2022-04-14 21:46:17,39.1667,25.9333,56.35,62,0,9.75
476,Tahe,CN,2022-04-14 21:46:17,52.3333,124.7333,27.75,84,80,4.18
477,Port Blair,IN,2022-04-14 21:46:17,11.6667,92.75,77.04,94,20,2.3
478,Lloydminster,CA,2022-04-14 21:46:18,53.2835,-110.0016,26.82,46,100,12.66
479,Baghdad,IQ,2022-04-14 21:46:18,33.3406,44.4009,66.11,20,0,14.97
480,Carauari,BR,2022-04-14 21:46:19,-4.8828,-66.8958,76.48,94,91,3.02
481,Trairi,BR,2022-04-14 21:46:19,-3.2778,-39.2689,78.01,85,64,6.35
482,Talara,PE,2022-04-14 21:43:51,-4.5772,-81.2719,77.76,61,0,19.57
483,Gweta,BW,2022-04-14 21:46:20,-20.1833,25.2333,77.32,41,100,6.58
484,Taurage,LT,2022-04-14 21:46:20,55.2522,22.2897,47.95,98,100,3.87
485,Mazamari,PE,2022-04-14 21:46:21,-11.3258,-74.5308,81.91,71,76,1.41
486,Zeya,RU,2022-04-14 21:46:21,53.75,127.2667,29.23,77,84,0.45
487,Balaipungut,ID,2022-04-14 21:46:21,1.05,101.2833,74.57,98,100,2.21
488,Kikwit,CD,2022-04-14 21:46:22,-5.041,18.8162,71.56,96,100,2.15
489,Aleksandrov Gay,RU,2022-04-14 21:46:23,50.147,48.5704,43.54,86,98,23.02
490,Rudnogorsk,RU,2022-04-14 21:46:23,57.2639,103.7519,31.62,91,100,8.86
491,Kerrville,US,2022-04-14 21:43:24,30.0474,-99.1403,83.55,25,0,11.5
492,Mitzic,GA,2022-04-14 21:46:24,0.7821,11.549,67.51,97,73,1.3
493,Copperas Cove,US,2022-04-14 21:46:24,31.1241,-97.9031,80.29,29,20,14.97
494,Jinka,ET,2022-04-14 21:46:25,5.65,36.65,65.59,77,93,4.12
495,Qui Nhon,VN,2022-04-14 21:43:14,13.7667,109.2333,75.76,91,50,2.42
496,Kamenka,RU,2022-04-14 21:46:25,51.3223,42.7678,44.08,88,100,13.87
497,Batsfjord,NO,2022-04-14 21:46:26,70.6345,29.7185,31.78,100,75,34.52
498,Pandaria,IN,2022-04-14 21:46:26,22.2333,81.4167,80.83,36,84,1.19
499,Ranong,TH,2022-04-14 21:46:26,9.9658,98.6348,78.58,83,60,4.25
500,Sinnai,IT,2022-04-14 21:46:27,39.3042,9.2036,58.5,67,0,4.61
501,Bulgan,MN,2022-04-14 21:47:27,48.8125,103.5347,27.1,56,0,1.41
502,Palmer,US,2022-04-14 21:47:28,42.1584,-72.3287,73.2,57,75,8.05
503,Tual,ID,2022-04-14 21:47:28,-5.6667,132.75,83.3,75,100,3.85
504,Mount Gambier,AU,2022-04-14 21:47:28,-37.8333,140.7667,55.31,71,75,2.3
505,Kungurtug,RU,2022-04-14 21:47:29,50.5994,97.5228,9.82,91,18,2.3
506,Saurimo,AO,2022-04-14 21:47:29,-9.6608,20.3916,65.46,97,93,2.62
507,Cabedelo,BR,2022-04-14 21:47:29,-6.9811,-34.8339,81.27,75,45,11.14
508,Lalibela,ET,2022-04-14 21:47:30,12.0333,39.0333,63.68,36,40,6.98
509,Biak,ID,2022-04-14 21:47:30,-0.9131,122.8766,76.71,83,99,2.44
510,Barinas,VE,2022-04-14 21:47:30,8.6226,-70.2075,98.64,34,99,3.44
511,Sabang,ID,2022-04-14 21:47:31,5.8933,95.3214,82.85,73,94,5.77
512,Prenzlau,DE,2022-04-14 21:47:31,53.3167,13.8667,50.34,94,99,6.71
513,Chlorakas,CY,2022-04-14 21:47:32,34.8042,32.4083,54.48,50,0,8.05
514,Fare,PF,2022-04-14 21:47:32,-16.7,-151.0167,81.9,72,17,18.66
515,Taos,US,2022-04-14 21:47:32,36.4072,-105.5731,55.8,13,0,27.63
516,Panji,ID,2022-04-14 21:47:33,-7.7253,114.0995,74.14,80,22,4.47
517,Maningrida,AU,2022-04-14 21:47:33,-12.0667,134.2667,76.59,87,57,6.08
518,Smolenka,RU,2022-04-14 21:47:33,52.1352,113.4974,35.67,38,80,11.18
519,Thinadhoo,MV,2022-04-14 21:47:00,0.5333,72.9333,83.14,68,100,6.13
520,Atar,MR,2022-04-14 21:47:34,20.5169,-13.0499,78.03,21,0,8.21
521,Atambua,ID,2022-04-14 21:47:34,-9.1061,124.8925,74.08,88,94,1.63
522,Svetlogorsk,BY,2022-04-14 21:47:35,52.6333,29.7333,44.53,67,100,6.02
523,Ducheng,CN,2022-04-14 21:47:35,23.2373,111.5317,68.77,80,25,3.65
524,Solnechnyy,RU,2022-04-14 21:47:35,50.7214,136.6319,28.2,72,39,4.29
525,Las Vegas,US,2022-04-14 21:42:59,36.175,-115.1372,78.24,13,0,11.5
526,Gayny,RU,2022-04-14 21:47:36,60.3071,54.3241,31.91,87,100,6.6
527,Lulea,SE,2022-04-14 21:47:36,65.5842,22.1547,32.07,69,9,6.91
528,Batemans Bay,AU,2022-04-14 21:47:37,-35.7167,150.1833,61.11,78,29,3.91
529,Pathein,MM,2022-04-14 21:47:37,16.7833,94.7333,78.1,85,3,6.06
530,Mayen,DE,2022-04-14 21:47:38,50.3333,7.2167,54.63,92,66,4.07
531,Yibin,CN,2022-04-14 21:47:38,28.7667,104.6238,61.63,96,100,5.08
532,Bud,US,2022-04-14 21:47:38,39.447,-86.1758,59.68,38,2,17.94
533,Luau,AO,2022-04-14 21:47:39,-10.7073,22.2247,65.77,94,98,3.85
534,Fizesu Gherlii,RO,2022-04-14 21:47:39,47.0167,23.9833,40.35,68,4,1.45
535,Manicore,BR,2022-04-14 21:47:39,-5.8092,-61.3003,76.93,96,100,2.46
536,Hobyo,SO,2022-04-14 21:47:40,5.3505,48.5268,81.99,75,64,12.77
537,Calama,CL,2022-04-14 21:45:17,-22.4667,-68.9333,70.29,11,0,24.16
538,Honiara,SB,2022-04-14 21:47:40,-9.4333,159.95,83.61,70,45,3.74
539,Awjilah,LY,2022-04-14 21:47:40,29.1081,21.2869,73.38,18,70,21.03
540,Offa,NG,2022-04-14 21:47:41,8.15,4.7167,73.51,89,84,7.11
541,Sangar,RU,2022-04-14 21:47:41,63.9242,127.4739,25.43,89,100,17.94
542,Katherine,AU,2022-04-14 21:47:41,-14.4667,132.2667,75.52,88,100,2.3
543,Whitehorse,CA,2022-04-14 21:47:42,60.7161,-135.0538,41.09,19,20,2.3
544,Lengshuitan,CN,2022-04-14 21:47:42,26.4111,111.5956,57.06,91,100,8.37
545,Pakxe,LA,2022-04-14 21:47:43,15.1167,105.7833,75.94,80,8,3.76
546,Concordia,AR,2022-04-14 21:47:43,-31.393,-58.0209,59.2,58,0,6.2
547,Tripoli,LY,2022-04-14 21:47:43,32.8752,13.1875,64.51,72,100,23.76
548,Henties Bay,NA,2022-04-14 21:48:44,-22.116,14.2845,60.94,83,0,6.73
549,Turan,VN,2022-04-14 21:48:44,16.0678,108.2208,78.78,94,75,4.61
550,Nacala,MZ,2022-04-14 21:48:44,-14.5428,40.6728,76.12,91,24,2.59
551,Mehamn,NO,2022-04-14 21:48:45,71.0357,27.8492,33.08,69,97,18.34
552,Nantucket,US,2022-04-14 21:46:28,41.2835,-70.0995,57.34,85,100,6.91
553,Buenos Aires,AR,2022-04-14 21:46:21,-34.6132,-58.3772,66.09,58,0,5.75
554,Beringovskiy,RU,2022-04-14 21:48:46,63.05,179.3167,31.35,99,100,12.57
555,Vicuna,CL,2022-04-14 21:48:46,-30.0319,-70.7081,73.78,55,0,4.54
556,Pontianak,ID,2022-04-14 21:48:46,-0.0333,109.3333,76.98,94,75,2.3
557,Calvinia,ZA,2022-04-14 21:48:47,-31.4707,19.776,54.63,82,100,7.4
558,Kholbon,RU,2022-04-14 21:48:47,51.8833,116.25,32.38,65,40,10.18
559,Trofors,NO,2022-04-14 21:48:48,65.5333,13.4063,15.71,97,51,3.83
560,Montero,BO,2022-04-14 21:48:48,-17.3333,-63.25,76.1,58,64,10.31
561,Durban,ZA,2022-04-14 21:46:28,-29.8579,31.0292,70.02,92,13,3.0
562,Tamiahua,MX,2022-04-14 21:48:48,21.2667,-97.45,83.5,70,83,12.3
563,Scottsbluff,US,2022-04-14 21:48:49,41.8666,-103.6672,52.03,31,0,16.11
564,Vardo,NO,2022-04-14 21:48:49,70.3705,31.1107,32.07,87,47,10.36
565,Asosa,ET,2022-04-14 21:48:49,10.0667,34.5333,71.44,50,18,4.27
566,Calbuco,CL,2022-04-14 21:44:17,-41.768,-73.1273,56.41,86,0,3.62
567,Havoysund,NO,2022-04-14 21:48:50,70.9963,24.6622,32.23,67,66,10.02
568,Aklavik,CA,2022-04-14 21:48:50,68.2191,-135.0107,6.8,61,40,8.05
569,Arlit,NE,2022-04-14 21:48:50,18.7369,7.3853,86.52,20,36,12.33
570,Xichang,CN,2022-04-14 21:48:51,27.8964,102.2634,59.97,92,96,2.68
571,Adelaide,AU,2022-04-14 21:46:02,-34.9333,138.6,66.42,72,0,4.61
